epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
10.048,10.048,13.805,27.205,30.34,31.072,28.92,33.892,41.243,39.782,41.885,42.668,44.573,46.39,44.603,43.362,45.18,45.502,45.62,45.117,45.058,42.088,44.823,51.045,47.085,45.728,46.015,50.58,49.18,45.955,49.17,50.002,51.032,52.658,50.61,48.01,53.382,49.218,54.03,47.46,53.115,47.392,51.89,52.598,51.418,48.838,54.615,50.545,52.823,59.585,53.665,51.725,52.372,52.005,49.163,52.085,49.895,50.855,53.85,52.695,54.732,56.393,54.215,58.485,53.463,52.79,52.39,56.488,53.478,50.728,56.962,59.2,55.94,54.722,53.137,57.655,58.04,56.463,59.573,52.365,58.692,51.802,53.963,53.727,59.148,54.988,54.11,57.162,57.915,55.985,56.77,55.192,59.25,55.725,55.185,55.48,56.715,56.52,55.815,57.61
