epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
8.742,10.048,13.032,31.228,29.338,36.215,35.418,37.172,43.275,37.668,45.325,43.052,43.97,45.59,48.685,43.095,52.785,49.51,55.665,44.823,50.482,53.26,52.612,52.725,52.328,49.948,57.375,55.433,51.043,55.208,54.39,56.705,53.132,56.06,54.963,55.74,52.957,51.845,54.913,53.883,53.275,56.47,56.602,55.963,59.928,54.318,53.353,55.455,62.42,55.59,55.96,57.572,56.632,57.38,57.938,58.995,57.772,55.095,57.72,57.867,61.968,61.095,60.977,60.06,58.25,58.24,60.255,58.46,63.645,58.76,59.34,59.87,64.728,61.672,60.99,60.848,61.762,60.462,62.17,63.005,63.732,60.488,59.812,62.183,60.655,61.782,61.38,59.637,61.805,62.315,60.93,61.15,60.738,61.788,62.908,62.04,58.355,64.455,62.828,60.69
